index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
1340,Shochan,0.6926607107088898,0.3601466409842349,0.5196723046607656,0.32557185101372743,0.5091162808613086,S9,AwesomeNegotiator,9.214674565533642,nCik9A8xw,False,False,False,,5689839590515772268,0.9057397225178133,0.9316522422428785,0.981216656434367,1.0
1341,AwesomeNegotiator,0.32557185101372743,0.1373045019914979,0.21823151906650393,0.6926607107088898,0.5091162808613086,S9,Shochan,0.05953006696654484,nY95exrhD,False,False,False,,5689839590515772268,0.9057397225178133,0.9316522422428785,0.981216656434367,1.0
1342,RVFitter,0.29605656987689855,0.19652485722914453,0.12387653002494893,0.813195694282051,0.5546261320794748,S4,Shochan,0.002877752995118499,nplGS2TyH,False,False,False,,2720357784146949788,0.757475479684303,0.757475479684303,0.9921381259657219,0.9937845973576639
1343,Shochan,0.813195694282051,0.16424952297751227,0.776483159921759,0.29605656987689855,0.5546261320794748,S4,RVFitter,0.07730508098029532,n7sNiGHH0,False,False,False,,2720357784146949788,0.757475479684303,0.757475479684303,0.9921381259657219,0.9937845973576639
1344,RVFitter,0.34611020232779693,0.2341757033874725,0.14624897249928978,0.6982739969493813,0.5221920996385891,DivideThePies8,RVFitter,0.10605350001424085,n3UdUfxT7,False,False,False,,-8823328963445545572,0.9916576068771893,0.9346956714735823,0.9920855165446147,1.0
1345,RVFitter,0.6982739969493813,0.47357940248705105,0.4268370402714116,0.34611020232779693,0.5221920996385891,DivideThePies8,RVFitter,0.09039139613742009,nOGASqpPb,False,False,False,,-8823328963445545572,0.9916576068771893,0.9346956714735823,0.9920855165446147,1.0
1346,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.01213735957571771,niVIqvSZD,False,False,False,,-36398364263504118,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1347,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.009771643817657605,nxUzozVYy,False,False,False,,-36398364263504118,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1348,Shochan,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.7263630910456413,nVvLKfS2G,False,False,False,,-3606387599106857926,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1349,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,Shochan,0.005044913006713614,n5VvHpnHb,False,False,False,,-3606387599106857926,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1350,Shochan,0.315308153134893,0.027441839804024756,0.2959887902980134,0.7823227690580122,0.5488154610964526,S0,Shochan,1.1810152168764034,nDmOmgLQy,False,False,False,,8053202557160264637,0.9860007775949089,0.9654603291457927,0.9384949605259779,1.0
1351,Shochan,0.7823227690580122,0.5611273150736306,0.5040082501864797,0.315308153134893,0.5488154610964526,S0,Shochan,0.7105441901658196,ndNw20R5Q,False,False,False,,8053202557160264637,0.9860007775949089,0.9654603291457927,0.9384949605259779,1.0
1352,RVFitter,0.7619539310675844,0.6784212192414283,0.2737110259291471,0.6102950522593772,0.6861244916634808,DivideThePies7,RVFitter,0.22837830314529128,n1mzN72ZA,False,False,False,,-2762310034474541790,0.9824483009936716,0.9497093201662218,0.9956929328336888,1.0
1353,RVFitter,0.6102950522593772,0.6026531277807107,0.019241495663791245,0.7619539310675844,0.6861244916634808,DivideThePies7,RVFitter,0.19392982199497055,nxIAIIMLx,False,False,False,,-2762310034474541790,0.9824483009936716,0.9497093201662218,0.9956929328336888,1.0
1354,RVFitter,0.5715993115410503,0.3270895455918036,0.36336152061166194,0.596491725808913,0.5840455186749816,S2,RVFitter,0.5056292087974725,nwOVD6mPS,False,False,False,,270608078620170315,0.9122301826357488,0.8896487140732243,0.9981190075346424,1.0
1355,RVFitter,0.596491725808913,0.5635107556759603,0.07555963992658735,0.5715993115410503,0.5840455186749816,S2,RVFitter,0.2765829194395337,n9c6UFm9W,False,False,False,,270608078620170315,0.9122301826357488,0.8896487140732243,0.9981190075346424,1.0
1356,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,Shochan,0.010496158676687628,nX8i6XuF5,False,False,False,,-5779243588184912574,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1357,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,1.3770059868256794,nWCc6hQNc,False,False,False,,-5779243588184912574,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1358,AwesomeNegotiator,0.5907957504424531,0.3601466409842349,0.36047182719022874,0.43840928099084553,0.5146025157166494,S9,RVFitter,0.04825120010355022,nzVYTGAYT,False,False,False,,-8414470727522456400,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
1359,RVFitter,0.43840928099084553,0.1373045019914979,0.3490278779643987,0.5907957504424531,0.5146025157166494,S9,AwesomeNegotiator,0.17154496746661607,nVucQBqQV,False,False,False,,-8414470727522456400,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
1360,AwesomeNegotiator,0.47949446486985325,0.19652485722914453,0.35218215546141585,0.6383678573311099,0.5589311611004816,S4,Shochan,0.0024364969722228125,ni5B5TXIM,False,False,False,,4488981572854272411,0.9366459727114498,0.9366459727114498,0.9998391396361664,1.0
1361,Shochan,0.6383678573311099,0.16424952297751227,0.5672965165903703,0.47949446486985325,0.5589311611004816,S4,AwesomeNegotiator,0.07663816108833998,nlTznJRve,False,False,False,,4488981572854272411,0.9366459727114498,0.9366459727114498,0.9998391396361664,1.0
1362,AwesomeNegotiator,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,Shochan,0.013837026723194867,nNajqd8LY,False,False,False,,9171884485239617004,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1363,Shochan,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,AwesomeNegotiator,1.6162805547792232,n5fPoQtHh,False,False,False,,9171884485239617004,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1364,Shochan,0.9892530450686835,0.5209143183374337,1.0,0.5191116553193436,0.7541823501940135,S6,RVFitter,1.0101854396198178,neANBOESj,False,False,False,,2912216947881520791,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
1365,RVFitter,0.5191116553193436,0.13140475186614992,0.44636084025313144,0.9892530450686835,0.7541823501940135,S6,Shochan,0.01309141400270164,nUk1V0dXs,False,False,False,,2912216947881520791,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
1366,RVFitter,0.473760073726719,0.46907373956157705,0.008826713828907495,0.5342051849029061,0.5039826293148126,S5,RVFitter,0.69849037208769,nrfFb0gUm,False,False,False,,1723209798294928414,0.9672096864544822,0.9672096864544822,1.0,1.0
1367,RVFitter,0.5342051849029061,0.4850247405592664,0.09550059627534341,0.473760073726719,0.5039826293148126,S5,RVFitter,0.011552073890925385,nKjlDdMcc,False,False,False,,1723209798294928414,0.9672096864544822,0.9672096864544822,1.0,1.0
1368,AwesomeNegotiator,0.7078010021705415,0.6784212192414283,0.0962685198564956,0.6309845597197563,0.669392780945149,DivideThePies7,RVFitter,0.006693620322039351,ntKLgUlb8,False,False,False,,-4309821510209919750,0.9624479798722889,1.0,0.9714121407633313,1.0
1369,RVFitter,0.6309845597197563,0.6026531277807107,0.07133531956851631,0.7078010021705415,0.669392780945149,DivideThePies7,AwesomeNegotiator,0.004981648933608085,ns4ySF0pm,False,False,False,,-4309821510209919750,0.9624479798722889,1.0,0.9714121407633313,1.0
1370,UOAgent,0.42853521428840097,0.027441839804024756,0.41241068236325723,0.7041549421415594,0.5663450782149801,S0,UOAgent,0.012928937110700645,n2qOwbWAK,False,False,False,,4303180844242110580,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
1371,UOAgent,0.7041549421415594,0.5611273150736306,0.32589776484249605,0.42853521428840097,0.5663450782149801,S0,UOAgent,0.009650631036492996,nIGYe8JGc,False,False,False,,4303180844242110580,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
1372,RVFitter,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,Shochan,0.030884084626450203,nrYAUfwID,False,False,False,,7032591514290284539,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1373,Shochan,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,RVFitter,0.4647781370294979,nv3hP473T,False,False,False,,7032591514290284539,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1374,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.008729179797228426,nq2fzJyyn,False,False,False,,208763498902380578,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1375,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.008675073811900802,nKwY0rNp6,False,False,False,,208763498902380578,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1376,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.008673755815834738,nsHEs5m5h,False,False,False,,4215668513421891561,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1377,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.008819391063298099,nD6fKGo2K,False,False,False,,4215668513421891561,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1378,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.0091950262140017,nmlDnCajV,False,False,False,,-829171600882588444,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1379,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.021144198966794647,nME58H5qv,False,False,False,,-829171600882588444,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1380,AwesomeNegotiator,0.8019455565772737,0.34365556411290143,0.7088863359200527,0.3652794525493091,0.5836125045632914,DivideThePies3,Shochan,0.07242290511203464,nhNmKq3ZD,False,False,False,,7750374805028487858,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
1381,Shochan,0.3652794525493091,0.24015350268590402,0.17121879920406105,0.8019455565772737,0.5836125045632914,DivideThePies3,AwesomeNegotiator,10.35632623071433,nDCJcFpGd,False,False,False,,7750374805028487858,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
1382,Shochan,0.989264394016533,0.47816550427842364,1.0,0.5035645801651734,0.7464144870908531,S1,AwesomeNegotiator,0.029012626051553525,nUIJfQ9K7,False,False,False,,-4691246430312145734,1.0,0.8995156070764436,1.0,1.0
1383,AwesomeNegotiator,0.5035645801651734,0.16875877490473085,0.40691914587465794,0.989264394016533,0.7464144870908531,S1,Shochan,0.002837750958860852,ntJUxoTqg,False,False,False,,-4691246430312145734,1.0,0.8995156070764436,1.0,1.0
1384,AwesomeNegotiator,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.006015847058733925,n1oKoifj3,False,False,False,,-8760468448624511255,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1385,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.004436730945599265,nUFDiCxKE,False,False,False,,-8760468448624511255,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1386,Shochan,0.8261254594602245,0.3601466409842349,0.7282587672787517,0.1777308348070542,0.5019281471336394,S9,RVFitter,9.157033411072916,nixisnWKZ,False,False,False,,1625387491559655798,0.7649032832837168,0.790815803008782,0.9673630107989645,1.0
1387,RVFitter,0.1777308348070542,0.1373045019914979,0.0468604889081708,0.8261254594602245,0.5019281471336394,S9,Shochan,0.21522941804141738,n36j3dMa2,False,False,False,,1625387491559655798,0.7649032832837168,0.790815803008782,0.9673630107989645,1.0
1388,Shochan,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,RVFitter,0.334996014033095,nsJmsRoHR,False,False,False,,1745117603460999664,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1389,RVFitter,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,Shochan,0.005491071831784211,nrJ9qCSCQ,False,False,False,,1745117603460999664,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1390,Shochan,0.989264394016533,0.47816550427842364,1.0,0.5035645801651734,0.7464144870908531,S1,AwesomeNegotiator,0.02968099998543039,nUVOYpH8x,False,False,False,,-3657797273424198191,1.0,0.8995156070764436,1.0,1.0
1391,AwesomeNegotiator,0.5035645801651734,0.16875877490473085,0.40691914587465794,0.989264394016533,0.7464144870908531,S1,Shochan,0.002942208986496553,nRTjFt5jW,False,False,False,,-3657797273424198191,1.0,0.8995156070764436,1.0,1.0
1392,Shochan,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.720085621040198,nXHlvuOW0,False,False,False,,-3854762941969278989,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1393,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,Shochan,0.004850081037147902,nyJxnK2Bq,False,False,False,,-3854762941969278989,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1394,RVFitter,0.3721857714838551,0.3601466409842349,0.01881545252515212,0.5303956931875464,0.4512907323357008,S9,Shochan,0.22315400482330006,nNLvoNNFI,False,False,False,,4464388080957712799,0.8202234383182256,0.7961688232065594,0.8697698347283511,0.9440607706652723
1395,Shochan,0.5303956931875464,0.1373045019914979,0.4556546221737377,0.3721857714838551,0.4512907323357008,S9,RVFitter,11.343080612597987,nONhd9DmG,False,False,False,,4464388080957712799,0.8202234383182256,0.7961688232065594,0.8697698347283511,0.9440607706652723
1396,AwesomeNegotiator,0.4297847492076448,0.027441839804024756,0.413695474338055,0.7032923088779344,0.5665385290427896,S0,RVFitter,0.005069056831416674,nUIwGskA8,False,False,False,,-3404857154548185783,0.9156358535000997,0.8670969602408014,0.9688020694391751,1.0
1397,RVFitter,0.7032923088779344,0.5611273150736306,0.323932198760912,0.4297847492076448,0.5665385290427896,S0,AwesomeNegotiator,0.005016499213525094,ntnjl1i6l,False,False,False,,-3404857154548185783,0.9156358535000997,0.8670969602408014,0.9688020694391751,1.0
1398,Shochan,0.35268865485386275,0.2341757033874725,0.1548441056501998,0.6955848590461979,0.5241367569500304,DivideThePies8,Shochan,0.7155512070021359,nyvU55gbP,False,False,False,,1015067986877440677,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
1399,Shochan,0.6955848590461979,0.47357940248705105,0.42172866787721547,0.35268865485386275,0.5241367569500304,DivideThePies8,Shochan,0.40504616183170583,nDPqCDBPh,False,False,False,,1015067986877440677,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
1400,RVFitter,0.27003682616437885,0.2341757033874725,0.04685465525324332,0.7437886211593803,0.5069127236618796,DivideThePies8,UOAgent,0.003810420967056416,nNxngh3nv,False,False,False,,-5731844302245004287,0.928763086306433,0.8756962765631898,0.963057027567427,1.0
1401,UOAgent,0.7437886211593803,0.47357940248705105,0.5132980765653598,0.27003682616437885,0.5069127236618796,DivideThePies8,RVFitter,0.00598557511693798,n2ag8q51P,False,False,False,,-5731844302245004287,0.928763086306433,0.8756962765631898,0.963057027567427,1.0
1402,UOAgent,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,Shochan,0.0065464609215268865,n99Mxtxu6,False,False,False,,-8493552649573608681,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1403,Shochan,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,UOAgent,0.4651486759976251,ndLBltgBU,False,False,False,,-8493552649573608681,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1404,Shochan,0.6417740128808425,0.19652485722914453,0.5541542381961146,0.4759211973984305,0.5588476051396365,S4,AwesomeNegotiator,0.08503266103798524,ngatS6OA3,False,False,False,,-6080210732202221639,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
1405,AwesomeNegotiator,0.4759211973984305,0.16424952297751227,0.37292431531873593,0.6417740128808425,0.5588476051396365,S4,Shochan,0.0026129079196834937,nisvCAAdd,False,False,False,,-6080210732202221639,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
1406,RVFitter,0.19652485722914453,0.19652485722914453,0.0,0.16424952297751227,0.1803871901033284,S4,UOAgent,0.0025940359919331968,n8BwAYMq4,False,False,False,,-1298689717491529002,0.6201197479213371,0.6201197479213371,0.32268405397042027,0.639847214556865
1407,UOAgent,0.16424952297751227,0.16424952297751227,0.0,0.19652485722914453,0.1803871901033284,S4,RVFitter,0.004078983984072693,ngkJQzDR8,False,False,False,,-1298689717491529002,0.6201197479213371,0.6201197479213371,0.32268405397042027,0.639847214556865
1408,AwesomeNegotiator,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,AwesomeNegotiator,0.01178129827894736,n6Cewxv7F,False,False,False,,-2233850652850129724,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1409,AwesomeNegotiator,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,AwesomeNegotiator,0.010425562999444082,nIPYlgC2P,False,False,False,,-2233850652850129724,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1410,Shochan,0.6156814398606828,0.34365556411290143,0.4207716282377241,0.5657191320532067,0.5907002859569448,DivideThePies3,Shochan,7.192640245339135,n8PsDBGGA,False,False,False,,5392039871748017161,0.9990251787417211,1.0,0.9994606504480416,1.0
1411,Shochan,0.5657191320532067,0.24015350268590402,0.4454947689367096,0.6156814398606828,0.5907002859569448,DivideThePies3,Shochan,10.400630490519688,nxSaIMBFO,False,False,False,,5392039871748017161,0.9990251787417211,1.0,0.9994606504480416,1.0
1412,AwesomeNegotiator,0.7078010021705415,0.6784212192414283,0.0962685198564956,0.6309845597197563,0.669392780945149,DivideThePies7,RVFitter,0.007166833311202936,nX3LRf737,False,False,False,,5607958220714507860,0.9624479798722889,1.0,0.9714121407633313,1.0
1413,RVFitter,0.6309845597197563,0.6026531277807107,0.07133531956851631,0.7078010021705415,0.669392780945149,DivideThePies7,AwesomeNegotiator,0.004950039932737127,nakKXbKm9,False,False,False,,5607958220714507860,0.9624479798722889,1.0,0.9714121407633313,1.0
1414,Shochan,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,UOAgent,2.323171268144506,nWMQrJGBM,False,False,False,,-7840994987020121274,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1415,UOAgent,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,Shochan,0.024099824877339415,ne3VCgFbZ,False,False,False,,-7840994987020121274,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
1416,Shochan,0.5476261739818211,0.027441839804024756,0.5348619295662242,0.6219388938771899,0.5847825339295055,S0,RVFitter,1.2111468399234582,nv2HrVJIp,False,False,False,,-4389705925817912909,0.8143812745293411,0.7658423812700428,1.0,1.0
1417,RVFitter,0.6219388938771899,0.5611273150736306,0.13856314346326165,0.5476261739818211,0.5847825339295055,S0,Shochan,0.006150749934022315,nZ2qJcfb3,False,False,False,,-4389705925817912909,0.8143812745293411,0.7658423812700428,1.0,1.0
1418,AwesomeNegotiator,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,AwesomeNegotiator,0.005140504916198552,nJVTwwd0E,False,False,False,,-6213823474482018036,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
1419,AwesomeNegotiator,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,AwesomeNegotiator,0.0048985026514856145,nXUJc05TU,False,False,False,,-6213823474482018036,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
1420,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.010977821439155377,nwI4PLOT9,False,False,False,,4155710844914634350,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1421,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.009733567072544247,nRs3ACliT,False,False,False,,4155710844914634350,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1422,RVFitter,0.6983222656362769,0.6784212192414283,0.06520961317685763,0.6240448281898886,0.6611835469130827,DivideThePies7,AwesomeNegotiator,0.004481792188016698,nRtXnDhwR,False,False,False,,1372942238127786881,0.9542793557356822,0.9898087166124281,0.9594990311031748,0.9912241504968358
1423,AwesomeNegotiator,0.6240448281898886,0.6026531277807107,0.053861865792233315,0.6983222656362769,0.6611835469130827,DivideThePies7,RVFitter,0.006950303941266611,nPzY8ohYM,False,False,False,,1372942238127786881,0.9542793557356822,0.9898087166124281,0.9594990311031748,0.9912241504968358
1424,AwesomeNegotiator,0.5428158802662838,0.19652485722914453,0.4309915821949685,0.5749812349289861,0.558898557597635,S4,UOAgent,0.0023757089802529663,n8CBakEZ7,False,False,False,,6714171852012461687,1.0,1.0,0.9997808171440529,1.0
1425,UOAgent,0.5749812349289861,0.16424952297751227,0.4914525605953345,0.5428158802662838,0.558898557597635,S4,AwesomeNegotiator,0.004141909070312977,nvvzEpYdP,False,False,False,,6714171852012461687,1.0,1.0,0.9997808171440529,1.0
1426,AwesomeNegotiator,0.42182826802825424,0.2341757033874725,0.24517905583516383,0.5965722190021578,0.5092002435152061,DivideThePies8,RVFitter,0.0057397230848437175,nkrbziI6W,False,False,False,,-7659149825086116738,0.9174873547587593,0.9740945962360881,0.9674029671495543,1.0
1427,RVFitter,0.5965722190021578,0.47357940248705105,0.2336410891484716,0.42182826802825424,0.5092002435152061,DivideThePies8,AwesomeNegotiator,0.0034049561218125746,nkVohKYrR,False,False,False,,-7659149825086116738,0.9174873547587593,0.9740945962360881,0.9674029671495543,1.0
1428,RVFitter,0.5232661981372162,0.5209143183374337,0.005021749570438705,0.9516461669294017,0.737456182533309,S6,RVFitter,0.675154475698946,nMK3Z0kNW,False,False,False,,-1817334435022997789,0.6550795207403879,0.59319933918637,0.9356024830942502,1.0
1429,RVFitter,0.9516461669294017,0.13140475186614992,0.9443309984348816,0.5232661981372162,0.737456182533309,S6,RVFitter,0.012469034831156023,nGehjMOlQ,False,False,False,,-1817334435022997789,0.6550795207403879,0.59319933918637,0.9356024830942502,1.0
1430,RVFitter,0.5104678738102363,0.3601466409842349,0.23493075516119577,0.5268598228827972,0.5186638483465167,S9,AwesomeNegotiator,0.16089442619704641,nGstEjAhO,False,False,False,,-6996529659750032821,0.9022821549415401,0.8763697028316514,0.9996176241446678,1.0
1431,AwesomeNegotiator,0.5268598228827972,0.1373045019914979,0.45155599141362407,0.5104678738102363,0.5186638483465167,S9,RVFitter,0.04378234795876779,nAJWAtOmo,False,False,False,,-6996529659750032821,0.9022821549415401,0.8763697028316514,0.9996176241446678,1.0
1432,UOAgent,0.9107007411177589,0.34365556411290143,0.8771096564133691,0.27122157881020265,0.5909611599639808,DivideThePies3,RVFitter,0.05026848228590097,nFwefSStZ,False,False,False,,3320422895899051654,0.6645103024737398,0.6654808512207085,0.9999020473983321,1.0
1433,RVFitter,0.27122157881020265,0.24015350268590402,0.04251267377702055,0.9107007411177589,0.5909611599639808,DivideThePies3,UOAgent,0.543077767957584,n0vX56KCB,False,False,False,,3320422895899051654,0.6645103024737398,0.6654808512207085,0.9999020473983321,1.0
1434,Shochan,0.6156814398606828,0.34365556411290143,0.4207716282377241,0.5657191320532067,0.5907002859569448,DivideThePies3,Shochan,7.212113110552309,nyq8ewjaF,False,False,False,,5624012572977742995,0.9990251787417211,1.0,0.9994606504480416,1.0
1435,Shochan,0.5657191320532067,0.24015350268590402,0.4454947689367096,0.6156814398606828,0.5907002859569448,DivideThePies3,Shochan,10.418372868123697,nuIYGhrK5,False,False,False,,5624012572977742995,0.9990251787417211,1.0,0.9994606504480416,1.0
